id,host,question_username,question_score,question_views,question_favs,answers_count,answers_max_score,answers_mean_score,question_title,question_body,answer_username,answer,answer_score,is_answer_accepted
83,3dprinting.stackexchange.com,kenorb,4.356564969431519,4.590028253642861,0.0,4.670422881206417,4.503257053771732,3.4319460411998994,How to automate printing of multiple parts continuously?,"I would like to print multiple parts continuously (non-interactively), so
I can leave the printer alone for a longer time. So after finish, parts could be moved somehow out from the printing area, so the next can start.

Are there any methods of achieving that with standard desktop printers without having to use multiple printers?
",Pete,"It would be possible and not too terribly difficult to rig a servo or solenoid with a push plate like a plow, on top of your build plate. 

However this would require another processor via raspberry pi or arduino to control it. Scripting execution when the print has completed wouldn't be terribly difficult either, but it isn't readily available and certainly isn't part of a mass produced printer. 

My issue with the concept is if you push a bunch of prints off the build plate, what guarantee do you have they wont become damaged in the process?
",1.6066831703607938,0.0
92,3dprinting.stackexchange.com,kenorb,3.0576060275493275,3.282132985301826,1.7539669625835614,2.011441651225199,1.8746593652159236,2.104288080884247,What type of plastic can be used to produce your own filament?,"I'm considering purchasing Filabot or some similar filament maker.

What kind of plastic can I use to produce my own filament? Can I use any type of plastic or just specific printable filaments? Can I also mix different types of filament together or only one type at a time?
",Oleg Mazurov,"Filament manufacturers (for example, Colorfabb) also sell pellets, price per kilo would be about 10 times less than the same plastic in filament form.

Out of household garbage only ABS can be easily extruded into filament with Filabot-grade machine. PET AKA plastic bottles looks promising as well.

You can also use certain products ""off-label"". For example, string trimmer string (line) is simply a nylon filament and can be used as-is in modern diameter-agnostic hot end.
",1.6066831703607938,2.0769199823829045
164,3dprinting.stackexchange.com,kenorb,3.267423727073639,4.573087342022355,0.0,2.011441651225199,4.091740895605862,4.592941926651472,Can I print my own Lego bricks?,"Assuming I've 3D design (or I've created one) which looks very similar to Lego bricks, I am allowed to 3D print them for my personal use?

Do I need to obtain some permission to do so, because of some patents? Or how does it work?
",Tom van der Zanden,"The patents that cover Lego bricks have expired, so you are free to print bricks using the same interlocking system. You are even allowed to offer such prints commercially.

What is not allowed (and a violation of trademark law) is to call them ""Lego bricks"" or use Lego's logo. ""Compatible with Lego"" on the other hand, would be fine.
",3.5068404193471867,2.0769199823829045
168,3dprinting.stackexchange.com,kenorb,1.0891412423578797,3.2764534681924653,0.0,2.011441651225199,1.1827783713261073,1.3276579603156529,"I've exported 3D models from the game, can I print them?","Assuming I've extracted 3D models from a game which I legally bought (such as StarCraft). I am allowed to 3D print them for personal use or give it to close friends?

Is there any general rule, or this suppose to be specified in the license? If so, which section/clause potentially can prevent me from doing that? Or I need to contact the company who owns the game to obtain the permission?
",Tom van der Zanden,"No. Such figures are generally covered by copyright, which means that nobody but the copyright holder is allowed to (re-)produce copies of the work. Copyright also covers personal use. In the US there are limited fair use exceptions but they do not apply here.

The only way to do this legally is if it is specifically authorized in a license or if you get permission.
",1.0137042167431434,2.0769199823829045
171,3dprinting.stackexchange.com,kenorb,3.9045305118418514,5.298134376100513,0.0,4.022883302450398,3.320478682445624,3.535506697183007,How to print edible food?,"I would like to print edible cookies or ornamentation for a cake.

Is printing with edible materials achievable by standard thermoplastic-like 3D desktop printer? Or you need to buy a special printer to do that?
",Daniel M.,"You can, but that doesn't mean it's very easy.

You don't have to buy a special printer, but you need a special extruder (such as http://www.structur3d.io/). Most of these systems can print anything with the consistency of Nutella. However, many parts of the printer may not be food safe.

Another option (if you simply want 2d designs) is something like the PancakeBot. It can probably also ""print"" with anything that has the same consistency of pancake batter.
",2.620387387103937,0.0
171,3dprinting.stackexchange.com,kenorb,3.9045305118418514,5.298134376100513,0.0,4.022883302450398,3.320478682445624,3.535506697183007,How to print edible food?,"I would like to print edible cookies or ornamentation for a cake.

Is printing with edible materials achievable by standard thermoplastic-like 3D desktop printer? Or you need to buy a special printer to do that?
",Tormod Haugene,"You cannot print edible models using a ""standard"" consumer 3D printer without first installing an ""hot end"" capable of depositing edible - normally thicker - substances as well as a suitable extruder mechanism. 

However, there are not necessarily any technical limitations in the electronics, software, slicers etc. in a typical printer that wouldn't allow you to install such an upgrade. For instance, you could calibrate your extrusion rate and nozzle width to suit batter and similar.

Some commercial printers, such as the DeltaWASP allow for upgrades that print clay, which wouldn't be very different from printing liquid food.
",2.845827522384412,2.0769199823829045
181,3dprinting.stackexchange.com,kenorb,2.528907649931287,5.095079242096823,0.0,4.022883302450398,3.320478682445624,2.9505769891325135,Can you use PLA material with food and drinks?,"I would like to print fancy plastic cutlery sets or plastic glasses.

Is it safe to do it? Or bad for your health, if so, why?
",Adam Davis,"Having performed a quick search through all the resources at the FDA Food Contact Substance resource, I cannot find PLA in any list except an occasional notification that a specific manufacturer has obtained approval for use in specific circumstances, with the notice that such notifications are only valid for that manufacturer and cannot be used to validate another use of a substance.

There are companies that have received approval for their specific formulation and use of PLA as a food contact substance.  You may wish to discuss this further with your material supplier to find out if they have approved PLA product available.

Without specific product approval, though, PLA is not on the lists of generally recognized as safe, nor approved for food contact use.

Regulations in other countries may differ, so you may want to search the EU directives, for instance, to find out their opinion on PLA as an FCS.
",1.6066831703607938,0.0
181,3dprinting.stackexchange.com,kenorb,2.528907649931287,5.095079242096823,0.0,4.022883302450398,3.320478682445624,2.9505769891325135,Can you use PLA material with food and drinks?,"I would like to print fancy plastic cutlery sets or plastic glasses.

Is it safe to do it? Or bad for your health, if so, why?
",Daniel M.,"As others have pointed out, PLA isn't specifically not food safe, but materials that have been printed previously can contaminate the PLA.

Additionally, anything 3D printed is extremely porous. Once a part is used for food, moisture and bacteria will accumulate in the pores, and can never be completely cleaned out, contaminating any food that contacts it. It can't be sterilized either, because the temperatures needed for sterilization would deform or melt the plastic.
",2.845827522384412,2.0769199823829045
2608,3dprinting.stackexchange.com,kenorb,2.1782824847157594,4.44624912006446,0.0,2.011441651225199,2.3655567426522146,2.6553159206313057,Possible ways to print soft skin for human robot?,"Are there any 3D printing filaments or specially designed desktop systems which can print soft artificial skin for human-robot? For example made of soft silicone or something similar?
",StarWind0,"Oh that is a tricky tricky question!

First you will probably need a good scan of the robot. You will have the cad of the robot but chances are scanning will make life easier.

http://www.3ders.org/articles/20151201-kinect-easy-3d-printing-tool-with-release-of-3d-scan-app-for-windows.html

Also see Reprap for other options

http://reprap.org/wiki/3D_scanning

Following... it is not going to be that simple. If it was my project I would
Print a mold out of ABS. ABS reacts to acetone and you can vapor treat it.

http://www.logarithmic.net/pfh/blog/01366106156



That said you might burn your house down. Also it is inconsistent. But would give you a smooth finish. 

Next you can do just normal mold printing and be okay with the ribbing. Then you pour your silicon material



Next you can well just print with silicon. The ninjaflex guys have a ton of different types of flexible materials and new ones coming out. 

https://ninjatek.com/products/filaments/ninjaflex/



On that topic I will mention a local company that I have no direct affiliation with. I just see them at the hacker space. They make a extruder just for flexibles. 

https://flexionextruder.com/

Other areas to look at. More for making metal but it may be of use.

http://www.instructables.com/id/From-3d-printed-part-to-metal-the-lost-plaabs-me/

Last is again the mold but you make the molds on a expensive form 1. Or you make the skin on the form1 as they can do flexibles. Small build area. Material is around 100 a ltr or more

http://formlabs.com/products/3d-printers/form-1-plus/

Good luck!

Also check out this facebook group (no affiliation) 

https://www.facebook.com/groups/3DPrintProps/

If anyone has done this it is those guys. Oh Wait No I take that back Look into these fellows. They have a very active group. (google group) not to mention that they are also directly doing what you are.

http://inmoov.fr/




Just don't be like this guy and make it look like a movie star... 
http://www.mirror.co.uk/news/weird-news/man-builds-scarlet-johansson-robot-7667715
",2.0274084334862867,2.0769199823829045
3,3dprinting.stackexchange.com,CJK,4.626593049438165,5.2127529102227,2.7799718631987322,4.022883302450398,3.929104701733314,3.6337541582048245,How important is the minimum layer height on a 3d printer?,"I know the minimum layer height will effect how detailed of an item you can print and the amount of time it takes to print something, but is it necessary to have an extremely low minimum layer height if you plan to print only larger objects?
",tbm0115,"As with any manufacturing process, you'll need to learn to ""use the right tool for the job"". It depends on the requirements of the part. To answer your question, I would suggest using a larger layer height for the sheer fact of reducing print time on larger objects.

However, it depends on the part and how small the details are on the part. If your part has sharp edges that are required for the proper functionality of the part, then you'll want to use a smaller layer height. Or if your part fits into another part, you'll probably want to use a smaller layer height.

Another variable might be whether or not post-processing is necessary. Is this part going to be purposefully printed larger/rougher with the idea to use a Dremel later to smooth everything out? If yes, then use a larger layer height.
",3.0411126502294303,0.0
3,3dprinting.stackexchange.com,CJK,4.626593049438165,5.2127529102227,2.7799718631987322,4.022883302450398,3.929104701733314,3.6337541582048245,How important is the minimum layer height on a 3d printer?,"I know the minimum layer height will effect how detailed of an item you can print and the amount of time it takes to print something, but is it necessary to have an extremely low minimum layer height if you plan to print only larger objects?
",Tormod Haugene,"I believe the Slic3r Manual summarizes this quite nicely:


  A thicker layer height will provide more flow, and consequently more heat, making the extrusion adhere to the bed more. It also gives the benefit of giving more tolerance for the levelness of the bed. It is recommended to raise the first layer height to match the diameter of the nozzle, e.g. a first layer height of 0.35mm for a 0.35mm nozzle.


In other words, larger layer heights for the first layer typically gives better adhesion, and makes inaccurate bed leveling (and auto leveling) still work.
",3.367452517504837,2.0769199823829045
5,3dprinting.stackexchange.com,CJK,5.673830510646552,5.334604574391176,4.533938825782293,5.199501240805782,5.745914849350172,4.291867786752632,How is PLA different from ABS material?,"What are the main differences when using ABS over PLA and vice versa?
",Kevin Morse,"Paraphrasing this site. Feel free to add suggestions in the form of comments and I will try to incorporate them.

Summary


ABS: Stronger, machinable, more flexible, and more temperature
resistant than PLA. Typically printed on a heated bed. Warping is a common problem when printing ABS.
PLA: Wider range of filaments available, easier and in some cases faster to print. Not as strong as ABS and the fact that its biodegradable could be seen as both a benefit and a drawback.


Material Properties:


ABS: Strong plastic with mild flexibility. Naturally beige in color. Can be filled and sanded. Higher temperature. Easy to recycle.
PLA: Not as strong as ABS but more rigid. Naturally transparent. More difficult to fill and sand. Can sag in hot temperatures. Sourced from organic matter so it can be broken down in commercial compost facilities.


Part Accuracy:


ABS: Part warping is a significant issue. Sharp corners will often be rounded.
PLA: Less heat required contributes to less warping. Becomes more liquid at common extruder temperatures so finer details can be printed.


Safety and Handling:


ABS: Strong burning/melting plastic smell is present when printing ABS. Health concerns have been raised regarding airborne ultrafine particles generated while printing with ABS (ref). ABS will absorb moisture causing popping when the moisture enters the hot end. This leads to discontinuities in the print job.
PLA: Doesn't smell as strongly when printing due to its organic nature. Moisture can also be absorbed into PLA and can irreversibly damage it.

",4.924555819618872,2.0769199823829045
5,3dprinting.stackexchange.com,CJK,5.673830510646552,5.334604574391176,4.533938825782293,5.199501240805782,5.745914849350172,4.291867786752632,How is PLA different from ABS material?,"What are the main differences when using ABS over PLA and vice versa?
",3dsolutech_plafilament,"Basic facts and tips for using and choosing ABS and PLA materials:

Made from:

ABS: Petroleum based

PLA: Corn or other plants


Smell: 

ABS: smell of hot plastic, 

PLA: gives off a smell similar to a semi-sweet cooking oil. Less intense smell than ABS. 


Part Accuracy: 

Both PLA and ABS are capable of building dimensionally accurate parts. However, there are characteristics that we need to memorized.
ABS: will be curling upwards of the surface in direct contact with the 3D printer’s print bed.  for fine and delicate features on parts involving sharp corners, such as gears, there will often be a slight rounding of the corner. 
PLA: much less part warping. but it undergoes more of a phase-change when heated and becomes much more liquid. The increased flow can also lead to stronger binding between layer.

Recycling:


ABS: Recycling number 7, most local recycling programs do not accept ABS. It generally being recycled into plastic lumber. 
PLA: it biodegrades, however the process takes a long time when outside of an industrial composting facility
Why we provide a vacuum sealed package for ABS and PLA products? 
long term exposure to a humid environment without sealed package may result in detrimental effects, both to the printing process and to the quality of finished parts. 

ABS: will tend to bubble and spurt from the tip of the nozzle when printing, part accuracy, strength are reduced. Raises the risk of clogging the nozzle. ABS can be easily dried by using dry or hot air.
PLA: bubbles or sporting at the nozzle, also discoloration and a reduction in 3D printed part are found when in long term moisture environment. 
Improving the printing outcomes （Blue tape and Kapton tape pictures)
PLA: printing temperature approximately: 190°C - 240°C
ABS: printing temperature approximately: 225°C - 250°C (recommend to use a heated print bed)

A good first layer adhesion is of the utmost importance in obtaining the best results for the prints. 

Using Blue Tape or Kapton Tape.
Hairspray the print bed.
To attain optimal result for the prints, you need to consider variables such as nozzel diameter, printing speed, and layer height.
Summary: 
ABS: 
A preferred filament for the prints with engineering and professional purposes with its strength, machinability, flexibility, and higher temperature resistance. 
The bad plastic smell is due to the petroleum based origin. 
Required a heated print bed to attain ABS printing reliability. 
PLA:
Wide range of available colors, provide translucencies and glossy feel of the prints. 
Plant based and semi-sweet corn like smelling are appreciated over ABS.
When properly cooled, PLA seems to perform higher maximum printing speeds, and sharper printed corners. Combining this with low warping on parts make it a popular plastic for household uses, toys, hobbyists, and educational purposes. 
to know more please visit  abs vs pla
",1.6066831703607938,0.0
10,3dprinting.stackexchange.com,1337joe,4.146747269907207,6.065578424358489,1.7539669625835614,5.199501240805782,3.548335113978322,2.2279055228048463,3d printing for outdoor use: what types of filament are most weather resistant?,"I'd like to print modifications for my birdfeeder, both to patch over the hail damage from last summer and to try to deter the neighborhood squirrels.  I have an FDM printer (and experience with nylon, ABS, and PLA, though don't restrict answers to those if there's something else that's better), what kind of filament would stand up best to daily exposure to sun, rain, snow, etc?
",Markus Appel,"I think ABS would be your best bet. It's not biodegradable and realtivley easy to print.

But you can use more or less any material if you use some form of coating on it. I would always go for coated PLA instead of other materials just because PLA is the easiest to print and it's nontoxic.
",1.0137042167431434,0.0
10,3dprinting.stackexchange.com,1337joe,4.146747269907207,6.065578424358489,1.7539669625835614,5.199501240805782,3.548335113978322,2.2279055228048463,3d printing for outdoor use: what types of filament are most weather resistant?,"I'd like to print modifications for my birdfeeder, both to patch over the hail damage from last summer and to try to deter the neighborhood squirrels.  I have an FDM printer (and experience with nylon, ABS, and PLA, though don't restrict answers to those if there's something else that's better), what kind of filament would stand up best to daily exposure to sun, rain, snow, etc?
",ON5MF Jurgen,"I have several items printed in PLA that have been outdoors for about a year now. Apart from some discoloration I don't see any structural damage (yet?). Some of them are at the south side of a building so they get maximum sunlight.

Of course Belgian summers can not be compared to Arizona summers!
",1.0137042167431434,0.0
13,3dprinting.stackexchange.com,kaine,4.541637296610063,3.742219428517731,1.7539669625835614,4.670422881206417,4.731113485304429,3.922162247820266,Resolution Drawbacks,"With an ABS or PLA extrusion 3D printer, are there any potentially negative quality differences that could occur if I try to print at a higher resolution?

I am not concerned about print time as the equipment is not under high demand.  I am, however, worried the device may be more prone to fracture, likely to have defects, or have other issues I cannot currently imagine.
",Adam Davis,"The biggest effect I've see on resolution is due to plastic stress due to thermal gradients.

The higher resolution prints build up more layers of material, and each layer has a cumulative effect on thermal stress.  The upper layers pulling up more as they cool, and the lower layers curling up more strongly as the layer count is increased.

To counteract this, a heated (or even just a draft free) enclosure makes a big difference.  Having a heated print bed helps significantly, as long as the bed itself resists deformation (a sheet metal or PCB bed will bend more than glass under the same tension, for instance).

The actual plastic strength, however, appears increased.  Laying down thinner layers of material appears to increase the bond strength between layers.
",4.0548168669725735,2.0769199823829045
13,3dprinting.stackexchange.com,kaine,4.541637296610063,3.742219428517731,1.7539669625835614,4.670422881206417,4.731113485304429,3.922162247820266,Resolution Drawbacks,"With an ABS or PLA extrusion 3D printer, are there any potentially negative quality differences that could occur if I try to print at a higher resolution?

I am not concerned about print time as the equipment is not under high demand.  I am, however, worried the device may be more prone to fracture, likely to have defects, or have other issues I cannot currently imagine.
",TextGeek,"It's also worth noting that the ratio of nozzle diameter to layer height affects strength. The layer height is typically set slightly smaller than the nozzle diameter, so the nozzle ""squeezes"" the new plastic onto the previous layer. This is especially important for the first layer, because it affects how well the object sticks to the bed; but it also affects inter-layer strength.
",2.353748300761693,0.0
16,3dprinting.stackexchange.com,kaine,4.78385405467542,5.763682032868019,1.7539669625835614,4.022883302450398,4.091740895605862,4.345449058359031,Are there any ways to make a 3D print transparent?,"I am aware of several ""clear"" filaments for a ABS or PLA printer.  They, however, have a cloudy or frosted glass appearance. I do not believe this is possible to eliminate but I believe it can be reduced.

Are there effective ways to make a print have a more transparent appearance?
",the third dimension,"You can make a mold from the print and then get a cast from that mold with a clear casting material.
",3.0411126502294303,0.0
16,3dprinting.stackexchange.com,kaine,4.78385405467542,5.763682032868019,1.7539669625835614,4.022883302450398,4.091740895605862,4.345449058359031,Are there any ways to make a 3D print transparent?,"I am aware of several ""clear"" filaments for a ABS or PLA printer.  They, however, have a cloudy or frosted glass appearance. I do not believe this is possible to eliminate but I believe it can be reduced.

Are there effective ways to make a print have a more transparent appearance?
",walter,"It depends on a lot of factors, type of plastic, whether the parts need to be strong, can you use a vase print, etc.  Here's a few thoughts.

PLA - The brand of PLA makes a big difference, some can be printed very clear, some can't.  Most of the transparent PLAs I've used print much more clear at around 240°C.

ABS - I've seen some pretty impressive clear parts printed as a single layer shell in ABS and then vapor smoothed. I tend to find ABS more translucent and less transparent though.

PETG - Again the specific PETG you use matters, but I haven't seen nearly as much variation as with PLA.  I'm not sure how much temperature matters, but if it's too hot you get bubbles which will decrease clarity.

Thin Wall Prints - I don't have much experience here, but the Smooth On XTC-3D or vapor smoothing seem to be effective.

Solid Prints
If I want transparency, I usually print it at 100% infill (should be a real 100%, too much overextrusion or underextrusion will decrease transparency).  Printing slower and with less cooling sometimes helps.  It's easier to get the infill solid with a direct drive extruder, I couldn't get decent results with a long bowden tube (a short bowden tube works fine).

Here's a page where I tested 10 transparent filaments, the printed samples are 2mm thick, 100% infill - http://thrinter.com/10-transparent-filaments.  Those samples are all overextruded a bit, you can get better results if you dial in the extrusion precisely, but that's hard to get right, and the optimal settings may change slightly depending on the part geometry.  Larger nozzles and thicker layers may help to, but I haven't experimented much with that as there are significant downsides to that approach.
",3.5068404193471867,2.0769199823829045
38,3dprinting.stackexchange.com,kaine,3.618048892289167,5.189806893897094,0.0,4.022883302450398,3.320478682445624,3.082726318457765,Conversion of 3 mm ABS filament to 1.75 mm,"I have a few kg of 3&nbsp;mm filament when I only have use for 1.75&nbsp;mm.

How can I make 1.75&nbsp;mm from 3&nbsp;mm filament?
",Adam Davis,"In theory, making filament is easy.  You take a 3&nbsp;mm hotend with a 1.75&nbsp;mm hole, and extrude the 3&nbsp;mm (sometimes actually 2.85&nbsp;mm) filament, let it cool, and then reel it up.

In reality there are a lot of pitfalls to making filament - if the pressure isn't even, the hole not perfect, the temperature uneven, you can end up with oval filament, filament with bubbles, or worse.  If you are over temperature you may damage the filament and it could look good, but not melt correctly when used.  If you reel it too fast you may thin it out more than the intended diameter, or too slow and you may thicken it. A lot of hotends use steppers, which may result in ripples in the filament, so you may end up building a nearly custom filament machine.

Resolving all these problems is probably not worth simply selling or giving away the filament to someone that can use it, and buying the right size for your machine.

If you are still interested, though, you might as well go all the way and build a full filament extruder that accepts raw plastic feedstock (usually pellets) as well as your filament, and convert it that way, then continue using it to create your own filament.
",2.845827522384412,2.0769199823829045
38,3dprinting.stackexchange.com,kaine,3.618048892289167,5.189806893897094,0.0,4.022883302450398,3.320478682445624,3.082726318457765,Conversion of 3 mm ABS filament to 1.75 mm,"I have a few kg of 3&nbsp;mm filament when I only have use for 1.75&nbsp;mm.

How can I make 1.75&nbsp;mm from 3&nbsp;mm filament?
",Tom van der Zanden,"The best option is to find somebody in need of 3&nbsp;mm filament and trade them for it (either in exchange for 1.75&nbsp;mm filament or in exchange for legal tender with which to buy said filament).

The next best option would be to cut it into small pieces, and feed those into a filament extrusion system such as the filastruder.
",2.0274084334862867,0.0
401,3dprinting.stackexchange.com,kaine,3.618048892289167,5.054288711362341,0.0,2.011441651225199,3.320478682445624,3.7272071097011072,Can general purpose polystryene (not HIPS) be used for 3D printing?,"High Impact PolyStyrene (HIPS) is a frequently used filament in 3D printing.  It has been touted to have simular properties when printed to ABS and is especially useful for support structures (if the user has a multi-nozzle 3d Printer) as it is soluble in Limonene.

General Purpose PolyStyrene (GPPS) is frequently used in disposible cups, cutlery, etc.  I don't believe I have seen it as a 3D printing filament.  This is not styrofoam for the purpose of this question despite the identical chemical properties as the incorperated air makes it difficult to recycle.

Would filament produced from GPPS, be usable on most FFF 3D printers that are capable of using ABS, PLA, and HIPS? Are that any particular issues observed with such filaments that would not be observed with HIPS (besides the implied decrease in impact resistance)?

Note: For the purpose of this question, I am assuming that the filament can be produced and am concerned about whether the filament would be usable for support structures and infill.
",Ryan Carlyle,"In principle, it should work fine as a filament, since it's used extensively in the plastic extrusion industry, but I don't think you'd get great material properties out of it. ABS and HIPS incorporate polybutadiene into a graft polymer structure for a very good reason: the butadiene sections in the long molecular chains kind of ""stick together"" as a distinct solid phase to produce what amounts to micro-bubbles of rubber inside a matrix of hard styrene or acrylonitrile-styrene plastic. This compound microstructure is what gives HIPS and ABS favorable impact toughness and some minor flexibility.

The flexibility is important -- the stiffer a filament is, the more it will tend to warp while printing. Based on chemistry alone, I would expect styrene to be somewhat more prone to warping than ABS. And it would certainly be more brittle. So there doesn't seem to be much reason to use it as filament.

Interesting sidenote: PLA/PHA has very favorable mechanical properties because the PHA forms a very similar flexible microstructure inside the hard PLA matrix. PLA/PHA is good stuff because it mimics ABS and HIPS!
",2.845827522384412,2.0769199823829045
2822,3dprinting.stackexchange.com,kaine,3.618048892289167,5.964955580878797,2.7799718631987322,3.1880595895805834,3.0574377365420307,2.880918201452841,What type filament should I use to produce stamps?,"My wife wants me to use an FFM 3d printer to make custom stamps for her to use on paper (scrap books, letters, etc.). She is convinced, however, that they will be too rigid to make good stamps.  A quick google search showed ones made from PLA and ABS. Logically, though, a TPU or similar would address her concerns.  A good quality stamp needs to hold ink and make good, even contact with the paper. It would probably need to be able to be sanded or smoothed in some way.

I am supposed to receive my printer next week or so and am trying to get some filaments, STL files, and accessories I will need ready in advance so I can rapidly learn how to use it.
",emackey,"Recently I've experimented with printing some Nylon 618 filament after reading stuff online about it.  I'm using a Craftbot original with the stock hotend, keeping the Nylon dry in a ziploc bag.  It prints really well, just tricky to get it to stick to the bed (I'm still working on that), but otherwise it's great.

Once printed, the main difference from PLA prints is the nylon remains more flexible.  If you bend a thin nylon print, it tends to just spring back to the shape that came off the printer.  That's very different from my PLA prints, which will either stay bent or break apart.

I believe that nylon would be a good material for you to try for stamps, because of this flexibility and shape-preserving quality.  The comments show some other materials to try, but I'm limiting my answer here to my own personal experience.
",1.6066831703607938,0.0
2822,3dprinting.stackexchange.com,kaine,3.618048892289167,5.964955580878797,2.7799718631987322,3.1880595895805834,3.0574377365420307,2.880918201452841,What type filament should I use to produce stamps?,"My wife wants me to use an FFM 3d printer to make custom stamps for her to use on paper (scrap books, letters, etc.). She is convinced, however, that they will be too rigid to make good stamps.  A quick google search showed ones made from PLA and ABS. Logically, though, a TPU or similar would address her concerns.  A good quality stamp needs to hold ink and make good, even contact with the paper. It would probably need to be able to be sanded or smoothed in some way.

I am supposed to receive my printer next week or so and am trying to get some filaments, STL files, and accessories I will need ready in advance so I can rapidly learn how to use it.
",Chris Thompson,"I see three options...

1. Print with a flexible filament:


Many options: TPU as you pointed out, the flexible PLA that Tom mentioned, and others.  Here's an article with a few options from Matter Hackers
I'd suggest printing the stamp side down so you get a nice flat stamp with no post processing.  For any wide gaps, mind your bridging...use fillets or chamfers so the ""roof"" of the gap is an upside down V or U shape.


2. Print with any hard filament, but use a rubber mat under the paper.


The idea here is to use a semi-flexible surface under the paper to help get uniform contact pressure between the paper and the hard stamp.  As long as your stamp holds ink, this should work okay.


3. Print your stamp shape, then use it to make a rubber stamp.


Making a model and then copying it with your desired non-printable material is a common manufacturing technique that can be used in many situations.  Use of molds for casting and related processes can really expand your possibilities.  Check out Smooth On.  They have several rubber and flexible compounds that you could use for stamps.

",2.620387387103937,2.0769199823829045
2843,3dprinting.stackexchange.com,kaine,2.8153892694839717,3.947711316851944,0.0,3.1880595895805834,3.548335113978322,3.4319460411998994,3D printing related safety precautions for a baby rattle,"I've a friend who is expecting.  There are several adorable weapon themed rattles on thingiverse.  I am, however, concerned about safety associated with such a product in the hands of a baby who will gnaw on it.  To me the safety concerns here are much larger than for most food handling applications.

What steps should be taken to ensure such a print is safe for use?

This includes: filament selection, pea material selection, wall thickness, smoothing, construction, etc.

My current thoughts are as follows: ""food grade PLA"", dried peas, sanding, and single piece construction
",Chris Thompson,"You're on the right track.  Since you asked for ""steps"" here you go:

Step 1. Choose a safe material: 

Consider chemical safety and physical safety. Food grade PLA should be chemically safe, but could be too brittle depending on the design you choose.  PETG, T-Glase, or similar filaments (depending on dye) are normally also chemically safe and are less brittle than PLA so may be a better alternative.  ABS is NOT typically considered safe for food contact.

Step 2. Choose a safe design: 

If using PLA, be sure the design is robust enough to ensure it won't break.  Broken rattles with sharp edges make baby...sad.  Even less brittle filaments can still break with jagged edges if the design is fragile.

Step 2a. Choose a single piece design:  

Choose a design that requires you to add the peas (or other safe filler) during the print such that the finished rattle is fully enclosed.  This will minimize parts becoming loose or peas spilling and minimize choke hazards.

Step 3. Consider post processing to improve safety:

Sanding could reduce ridges and minimize crevices that could harbor bacteria, but sealing it with a food-safe sealant may be more effective.  There are many sealants that the FDA considers safe, but polyurethane or food-safe epoxy finishes will work well with PLA. (If you use a different material, test to verify good adhesion.)

Step 4. Test:

Make a test rattle and run it through the paces.  I guess you could chew on it, but since babies don't have teeth, this might invalidate your data...

Step 5. Consider alternatives such as professional printing services:

If your tests don't inspire confidence, professional services can offer additional materials (metals, ceramics, etc.) that could be safer than a typical fused filament printer.
",3.0411126502294303,2.0769199823829045
2843,3dprinting.stackexchange.com,kaine,2.8153892694839717,3.947711316851944,0.0,3.1880595895805834,3.548335113978322,3.4319460411998994,3D printing related safety precautions for a baby rattle,"I've a friend who is expecting.  There are several adorable weapon themed rattles on thingiverse.  I am, however, concerned about safety associated with such a product in the hands of a baby who will gnaw on it.  To me the safety concerns here are much larger than for most food handling applications.

What steps should be taken to ensure such a print is safe for use?

This includes: filament selection, pea material selection, wall thickness, smoothing, construction, etc.

My current thoughts are as follows: ""food grade PLA"", dried peas, sanding, and single piece construction
",Jeff Standen,"Also consider the nozzle on your printer. Most nozzles are made of brass, which is not considered food safe due to the presence of small amounts of lead. Stainless steel nozzles are available which will not perform quite as well as brass but are food safe.
",2.0274084334862867,0.0
22,3dprinting.stackexchange.com,André Teixeira,3.767809650974757,4.80139842049913,0.0,3.1880595895805834,3.320478682445624,3.585260288142579,Is the weather a problem for MDF frames?,"I've acquired all the parts to build a Reprap Prusa i3 rework, the only missing part is the frame. 

I'm in doubt between a MDF cut (cheaper) or acrylic (more expensive), of course a cheaper one is my preferred option until I see any disadvantage on making it of wood. 

I thought about variables like heat and humidity and the possibility of expansion/contraction of the frame, is this a valid concern? Will I have more precision buying the acrylic one or is it irrelevant?
",Dani Epstein,"Generally speaking, MDF will weather OK. In areas of high humidity you might experience warpage, but you can mitigate that by sealing the surface with paint or varnish.  However you will probably find that of the two materials, acrylic will be more stable over a few years.
",2.620387387103937,2.0769199823829045
